date,category,quota,price,total_bids,success_bids,population,registration,deregistration,cpi_car,cpi_transport,cpi_petrol,cpi_car_pct_change,cpi_transport_pct_change,cpi_petrol_pct_change,month,bid_quota_ratio,quota_pct_change,price_pct_change,total_bids_pct_change,success_bids_pct_change
2015-12-23,Cat A (Cars up to 1600cc and 97kW),1669,54301,1978,1667,321972.0,3676.0,4580.0,107.275,98.559,87.603,-0.8,-0.2,-2.3,12,1.1851408028759736,-0.0170789163722026,-0.04716699713979888,-0.07223264540337715,-0.017099056603773533
2016-01-06,Cat A (Cars up to 1600cc and 97kW),1659,45002,2013,1649,321428.0,3953.0,4497.0,105.257,96.792,84.967,-1.9,-1.8,-3.0,1,1.213381555153707,-0.005991611743559,-0.17124914826614612,0.01769464105156726,-0.010797840431913563
2016-01-20,Cat A (Cars up to 1600cc and 97kW),1659,51301,3437,1638,321428.0,3953.0,4497.0,105.257,96.792,84.967,-1.9,-1.8,-3.0,1,2.071729957805907,0.0,0.13997155681969686,0.7074018877297565,-0.006670709520921747
2016-02-03,Cat A (Cars up to 1600cc and 97kW),2038,46651,2972,2033,320562.0,3239.0,4105.0,101.283,95.373,81.813,-3.8,-1.5,-3.7,2,1.4582924435721296,0.22845087402049424,-0.09064150796280779,-0.13529240616816995,0.24114774114774118
2016-02-17,Cat A (Cars up to 1600cc and 97kW),2049,43000,2965,2025,320562.0,3239.0,4105.0,101.283,95.373,81.813,-3.8,-1.5,-3.7,2,1.4470473401659345,0.005397448478900779,-0.07826198795309858,-0.0023553162853297005,-0.003935071323167727
2016-03-09,Cat A (Cars up to 1600cc and 97kW),2033,45000,3518,1957,318749.0,4124.0,5937.0,102.377,95.576,83.269,1.1,0.2,1.8,3,1.7304476143630103,-0.007808687164470474,0.04651162790697683,0.18650927487352442,-0.03358024691358019
2016-03-23,Cat A (Cars up to 1600cc and 97kW),2053,45504,3836,2020,318749.0,4124.0,5937.0,102.377,95.576,83.269,1.1,0.2,1.8,3,1.868485143692158,0.009837678307919262,0.011200000000000099,0.09039226833428082,0.03219213081246797
2016-04-06,Cat A (Cars up to 1600cc and 97kW),2105,46009,3719,2103,318171.0,3997.0,4575.0,102.948,95.744,82.903,0.6,0.2,-0.4,4,1.7667458432304037,0.025328787140769693,0.011097925457102642,-0.030500521376433776,0.041089108910891126
2016-04-20,Cat A (Cars up to 1600cc and 97kW),2062,47300,3327,2061,318171.0,3997.0,4575.0,102.948,95.744,82.903,0.6,0.2,-0.4,4,1.6134820562560621,-0.02042755344418057,0.028059727444630367,-0.10540467867706371,-0.0199714693295292
2016-05-05,Cat A (Cars up to 1600cc and 97kW),2218,47889,3446,2217,318588.0,4910.0,4493.0,103.31,96.033,84.434,0.4,0.3,1.8,5,1.5536519386834986,0.07565470417070808,0.012452431289640575,0.03576795912233233,0.07569141193595352
2016-05-18,Cat A (Cars up to 1600cc and 97kW),2217,47020,3227,2182,318588.0,4910.0,4493.0,103.31,96.033,84.434,0.4,0.3,1.8,5,1.455570590888588,-0.00045085662759247747,-0.01814612959134665,-0.06355194428322697,-0.015787099684257955
2016-06-08,Cat A (Cars up to 1600cc and 97kW),2218,53694,4545,2213,319371.0,4847.0,4064.0,106.314,97.354,86.454,2.9,1.4,2.4,6,2.0491433724075745,0.00045105999097883043,0.1419396001701403,0.40842888131391386,0.014207149404216413
2016-06-22,Cat A (Cars up to 1600cc and 97kW),2252,55200,3957,2197,319371.0,4847.0,4064.0,106.314,97.354,86.454,2.9,1.4,2.4,6,1.7571047957371226,0.015329125338142457,0.02804782657280147,-0.12937293729372934,-0.007230004518752775
2016-07-07,Cat A (Cars up to 1600cc and 97kW),2222,52301,3194,2212,318986.0,3859.0,4244.0,106.265,97.241,85.7,0.0,-0.1,-0.9,7,1.4374437443744374,-0.013321492007104752,-0.05251811594202893,-0.19282284559009355,0.006827492034592542
2016-07-20,Cat A (Cars up to 1600cc and 97kW),2272,53000,3195,2246,318986.0,3859.0,4244.0,106.265,97.241,85.7,0.0,-0.1,-0.9,7,1.40625,0.022502250225022502,0.013364945220932789,0.00031308703819665773,0.015370705244122984
2016-08-03,Cat A (Cars up to 1600cc and 97kW),2018,52503,2712,1959,319188.0,4229.0,4027.0,105.94,98.037,84.54,-0.3,0.8,-1.4,8,1.3439048562933598,-0.11179577464788737,-0.00937735849056609,-0.15117370892018778,-0.12778272484416742
2016-08-17,Cat A (Cars up to 1600cc and 97kW),2034,53334,2803,2034,319188.0,4229.0,4027.0,105.94,98.037,84.54,-0.3,0.8,-1.4,8,1.3780727630285152,0.007928642220019766,0.01582766699045779,0.03355457227138636,0.038284839203675425
2016-09-07,Cat A (Cars up to 1600cc and 97kW),2067,51506,2739,2011,319876.0,4486.0,3798.0,105.25,98.143,86.494,-0.7,0.1,2.3,9,1.3251088534107403,0.016224188790560534,-0.034274571567855405,-0.022832679272208334,-0.011307767944936042
2016-09-21,Cat A (Cars up to 1600cc and 97kW),2008,50000,2610,1993,319876.0,4486.0,3798.0,105.25,98.143,86.494,-0.7,0.1,2.3,9,1.299800796812749,-0.028543783260764344,-0.02923931192482432,-0.0470974808324206,-0.008950770760815518
2016-10-05,Cat A (Cars up to 1600cc and 97kW),2064,51507,2938,1979,319648.0,4247.0,4475.0,104.961,98.52,88.99,-0.3,0.4,2.9,10,1.4234496124031009,0.027888446215139417,0.030140000000000056,0.1256704980842911,-0.007024586051179171
2016-10-19,Cat A (Cars up to 1600cc and 97kW),2023,50991,2584,2021,319648.0,4247.0,4475.0,104.961,98.52,88.99,-0.3,0.4,2.9,10,1.2773109243697478,-0.019864341085271353,-0.010018055798240999,-0.12049012933968684,0.021222839818090034
2016-11-09,Cat A (Cars up to 1600cc and 97kW),1929,52668,2800,1929,318859.0,3674.0,4463.0,104.907,98.53,89.517,-0.1,0.0,0.6,11,1.4515292897874545,-0.046465645081562035,0.032888156733541285,0.08359133126934992,-0.045522018802573005
2016-11-23,Cat A (Cars up to 1600cc and 97kW),1846,50951,2536,1846,318859.0,3674.0,4463.0,104.907,98.53,89.517,-0.1,0.0,0.6,11,1.3737811484290356,-0.043027475375842394,-0.032600440495177296,-0.0942857142857143,-0.043027475375842394
2016-12-07,Cat A (Cars up to 1600cc and 97kW),1844,48000,2335,1812,318081.0,3735.0,4513.0,103.237,99.389,91.279,-1.6,0.9,2.0,12,1.2662689804772234,-0.0010834236186348933,-0.0579183921807227,-0.0792586750788643,-0.018418201516793076
2016-12-21,Cat A (Cars up to 1600cc and 97kW),1844,49751,2554,1843,318081.0,3735.0,4513.0,103.237,99.389,91.279,-1.6,0.9,2.0,12,1.3850325379609545,0.0,0.03647916666666662,0.09379014989293366,0.017108167770419458
2017-01-05,Cat A (Cars up to 1600cc and 97kW),1877,50101,2260,1870,317387.0,3695.0,4389.0,104.596,99.526,91.938,1.3,0.1,0.7,1,1.2040490143846563,0.017895878524945674,0.007035034471668977,-0.11511354737666402,0.014650027129679888
2017-01-18,Cat A (Cars up to 1600cc and 97kW),1846,50889,2437,1766,317387.0,3695.0,4389.0,104.596,99.526,91.938,1.3,0.1,0.7,1,1.3201516793066088,-0.01651571656899309,0.01572822897746562,0.0783185840707965,-0.05561497326203213
2017-02-08,Cat A (Cars up to 1600cc and 97kW),2060,48401,2691,2051,317446.0,3647.0,3588.0,103.159,99.378,93.555,-1.4,-0.1,1.8,2,1.3063106796116506,0.11592632719393281,-0.048890722946019816,0.10422650800164135,0.1613816534541337
2017-02-24,Cat A (Cars up to 1600cc and 97kW),2133,49430,2926,2089,317446.0,3647.0,3588.0,103.159,99.378,93.555,-1.4,-0.1,1.8,2,1.3717768401312704,0.035436893203883546,0.02125989132455941,0.08732813080639157,0.018527547537786404
2017-03-15,Cat A (Cars up to 1600cc and 97kW),2061,50789,3190,2045,317684.0,4666.0,4428.0,104.601,99.854,92.82,1.4,0.5,-0.8,3,1.5477923338185346,-0.03375527426160341,0.027493425045518993,0.09022556390977443,-0.02106270943034949
2017-03-29,Cat A (Cars up to 1600cc and 97kW),2096,51765,2961,2096,317684.0,4666.0,4428.0,104.601,99.854,92.82,1.4,0.5,-0.8,3,1.4126908396946565,0.016982047549733092,0.019216759534544936,-0.07178683385579943,0.024938875305623442
2017-04-12,Cat A (Cars up to 1600cc and 97kW),2068,52000,2486,2061,317442.0,3672.0,3914.0,105.732,100.239,92.907,1.1,0.4,0.1,4,1.202127659574468,-0.013358778625954248,0.004539746933255984,-0.16041877744005406,-0.016698473282442783
2017-04-26,Cat A (Cars up to 1600cc and 97kW),2052,51600,2442,2030,317442.0,3672.0,3914.0,105.732,100.239,92.907,1.1,0.4,0.1,4,1.1900584795321638,-0.007736943907156624,-0.007692307692307665,-0.017699115044247815,-0.01504124211547797
2017-05-11,Cat A (Cars up to 1600cc and 97kW),1905,51106,2240,1905,317841.0,4473.0,4074.0,105.204,99.655,92.692,-0.5,-0.6,-0.2,5,1.1758530183727034,-0.07163742690058483,-0.009573643410852761,-0.08271908271908268,-0.061576354679802936
2017-05-24,Cat A (Cars up to 1600cc and 97kW),1920,46489,2601,1913,317841.0,4473.0,4074.0,105.204,99.655,92.692,-0.5,-0.6,-0.2,5,1.3546875,0.007874015748031482,-0.09034164285993818,0.16116071428571432,0.004199475065616909
2017-06-07,Cat A (Cars up to 1600cc and 97kW),1898,45201,2245,1893,318144.0,4189.0,3886.0,103.201,99.103,92.127,-1.9,-0.6,-0.6,6,1.1828240252897788,-0.011458333333333348,-0.027705478715395082,-0.13687043444828917,-0.010454783063251427
2017-06-21,Cat A (Cars up to 1600cc and 97kW),1906,42801,2302,1898,318144.0,4189.0,3886.0,103.201,99.103,92.127,-1.9,-0.6,-0.6,6,1.2077649527806926,0.004214963119072657,-0.05309617043870707,0.02538975501113594,0.002641310089804616
2017-07-05,Cat A (Cars up to 1600cc and 97kW),1904,42801,2296,1902,318056.0,3674.0,3762.0,103.667,99.206,91.901,0.5,0.1,-0.2,7,1.2058823529411764,-0.0010493179433368471,0.0,-0.0026064291920069316,0.0021074815595363283
2017-07-19,Cat A (Cars up to 1600cc and 97kW),1907,44002,2389,1905,318056.0,3674.0,3762.0,103.667,99.206,91.901,0.5,0.1,-0.2,7,1.2527530152071316,0.0015756302521008347,0.028060092053924013,0.04050522648083632,0.001577287066246047
2017-08-10,Cat A (Cars up to 1600cc and 97kW),1817,46778,2403,1812,318082.0,3746.0,3720.0,104.285,99.444,92.983,0.6,0.2,1.2,8,1.3225096312603193,-0.047194546407970606,0.06308804145266134,0.005860192549183685,-0.04881889763779523
2017-08-23,Cat A (Cars up to 1600cc and 97kW),1817,42900,2148,1817,318082.0,3746.0,3720.0,104.285,99.444,92.983,0.6,0.2,1.2,8,1.182168409466153,0.0,-0.08290221899183381,-0.10611735330836458,0.0027593818984548157
2017-09-06,Cat A (Cars up to 1600cc and 97kW),1820,36001,2195,1806,317362.0,2775.0,3495.0,102.703,99.18,94.229,-1.5,-0.3,1.3,9,1.206043956043956,0.001651073197578512,-0.1608158508158508,0.021880819366852933,-0.006053935057787507
2017-09-20,Cat A (Cars up to 1600cc and 97kW),1815,42902,3469,1815,317362.0,2775.0,3495.0,102.703,99.18,94.229,-1.5,-0.3,1.3,9,1.9112947658402204,-0.0027472527472527375,0.1916891197466737,0.5804100227790432,0.004983388704318914
2017-10-04,Cat A (Cars up to 1600cc and 97kW),1829,41761,2808,1827,317224.0,3416.0,3554.0,103.495,99.637,95.252,0.8,0.5,1.1,10,1.5352651722252597,0.007713498622589521,-0.02659549671343997,-0.1905448255981551,0.006611570247933907
2017-10-19,Cat A (Cars up to 1600cc and 97kW),1815,41617,2391,1809,317224.0,3416.0,3554.0,103.495,99.637,95.252,0.8,0.5,1.1,10,1.3173553719008264,-0.007654455986878084,-0.0034481932903905887,-0.14850427350427353,-0.009852216748768461
2017-11-08,Cat A (Cars up to 1600cc and 97kW),1683,47112,3430,1683,317607.0,3754.0,3371.0,106.417,101.085,97.234,2.8,1.5,2.1,11,2.038027332144979,-0.07272727272727275,0.13203738856717218,0.43454621497281476,-0.06965174129353235
2017-11-22,Cat A (Cars up to 1600cc and 97kW),1686,46791,2721,1679,317607.0,3754.0,3371.0,106.417,101.085,97.234,2.8,1.5,2.1,11,1.613879003558719,0.0017825311942958333,-0.006813550687722825,-0.2067055393586006,-0.002376708259061222
2017-12-06,Cat A (Cars up to 1600cc and 97kW),1680,42339,2158,1667,318536.0,4369.0,3440.0,104.859,100.761,96.435,-1.5,-0.3,-0.8,12,1.2845238095238096,-0.003558718861209953,-0.09514650253253831,-0.20690922454979788,-0.007147111375818915
2017-12-20,Cat A (Cars up to 1600cc and 97kW),1687,38200,1970,1654,318536.0,4369.0,3440.0,104.859,100.761,96.435,-1.5,-0.3,-0.8,12,1.167753408417309,0.004166666666666652,-0.09775856775077352,-0.08711770157553289,-0.00779844031193766
2018-01-04,Cat A (Cars up to 1600cc and 97kW),1693,41400,2264,1693,318282.0,3524.0,3778.0,103.324,100.244,97.764,-1.5,-0.5,1.4,1,1.3372711163614885,0.003556609365737984,0.08376963350785349,0.14923857868020307,0.023579201934703642
2018-01-17,Cat A (Cars up to 1600cc and 97kW),1713,36890,1938,1708,318282.0,3524.0,3778.0,103.324,100.244,97.764,-1.5,-0.5,1.4,1,1.1313485113835378,0.011813349084465408,-0.1089371980676328,-0.14399293286219084,0.008860011813349056
2018-02-07,Cat A (Cars up to 1600cc and 97kW),1557,40000,2389,1534,318492.0,2668.0,2458.0,101.566,100.011,97.71,-1.7,-0.2,-0.1,2,1.5343609505459217,-0.09106830122591947,0.08430468961778259,0.2327141382868938,-0.10187353629976581
2018-02-21,Cat A (Cars up to 1600cc and 97kW),1562,36810,2073,1561,318492.0,2668.0,2458.0,101.566,100.011,97.71,-1.7,-0.2,-0.1,2,1.327144686299616,0.0032113037893384266,-0.07974999999999999,-0.13227291753871917,0.017601043024771945
2018-03-07,Cat A (Cars up to 1600cc and 97kW),1580,38830,2405,1572,318856.0,3674.0,3310.0,100.712,99.348,97.343,-0.8,-0.7,-0.4,3,1.5221518987341771,0.011523687580025532,0.05487639228470531,0.16015436565364216,0.007046764894298452
2018-03-21,Cat A (Cars up to 1600cc and 97kW),1559,38000,2117,1551,318856.0,3674.0,3310.0,100.712,99.348,97.343,-0.8,-0.7,-0.4,3,1.3579217447081462,-0.013291139240506289,-0.02137522534123104,-0.11975051975051976,-0.013358778625954248
2018-04-04,Cat A (Cars up to 1600cc and 97kW),1566,37000,1888,1564,318594.0,3342.0,3604.0,100.257,99.498,98.448,-0.5,0.2,1.1,4,1.2056194125159643,0.004490057729313657,-0.02631578947368418,-0.10817194142654696,0.008381689232753065
2018-04-18,Cat A (Cars up to 1600cc and 97kW),1566,38510,2027,1566,318594.0,3342.0,3604.0,100.257,99.498,98.448,-0.5,0.2,1.1,4,1.2943805874840357,0.0,0.04081081081081073,0.07362288135593231,0.0012787723785165905
2018-05-09,Cat A (Cars up to 1600cc and 97kW),1435,38941,1836,1428,318830.0,3889.0,3653.0,100.397,99.691,100.104,0.1,0.2,1.7,5,1.2794425087108015,-0.08365261813537672,0.0111918982082575,-0.09422792303897387,-0.08812260536398464
2018-05-23,Cat A (Cars up to 1600cc and 97kW),1434,38001,1805,1422,318830.0,3889.0,3653.0,100.397,99.691,100.104,0.1,0.2,1.7,5,1.2587168758716876,-0.0006968641114982743,-0.024139082201278805,-0.01688453159041392,-0.004201680672268893
2018-06-06,Cat A (Cars up to 1600cc and 97kW),1441,36426,1696,1440,320934.0,5927.0,3823.0,99.015,99.366,100.459,-1.4,-0.3,0.4,6,1.1769604441360166,0.004881450488145145,-0.041446277729533465,-0.06038781163434903,0.012658227848101333
2018-06-20,Cat A (Cars up to 1600cc and 97kW),1446,34110,1818,1437,320934.0,5927.0,3823.0,99.015,99.366,100.459,-1.4,-0.3,0.4,6,1.2572614107883817,0.00346981263011803,-0.06358095865590507,0.07193396226415105,-0.002083333333333326
2018-07-04,Cat A (Cars up to 1600cc and 97kW),1435,25000,1626,1427,318780.0,2059.0,4213.0,97.749,98.893,100.605,-1.3,-0.5,0.1,7,1.1331010452961672,-0.007607192254495132,-0.26707710348871294,-0.10561056105610556,-0.00695894224077942
2018-07-18,Cat A (Cars up to 1600cc and 97kW),1443,32699,3100,1412,318780.0,2059.0,4213.0,97.749,98.893,100.605,-1.3,-0.5,0.1,7,2.1483021483021485,0.0055749128919859725,0.30796,0.9065190651906518,-0.010511562718990897
2018-08-08,Cat A (Cars up to 1600cc and 97kW),1672,33798,3633,1672,317500.0,2721.0,4001.0,98.891,99.218,101.011,1.2,0.3,0.4,8,2.172846889952153,0.1586971586971586,0.033609590507355014,0.1719354838709677,0.1841359773371105
2018-08-23,Cat A (Cars up to 1600cc and 97kW),1695,31997,2948,1695,317500.0,2721.0,4001.0,98.891,99.218,101.011,1.2,0.3,0.4,8,1.7392330383480825,0.013755980861243966,-0.053287176756021015,-0.18854940820258737,0.013755980861243966
2018-09-05,Cat A (Cars up to 1600cc and 97kW),1664,30209,2488,1661,316501.0,2887.0,3886.0,97.569,99.033,102.737,-1.3,-0.2,1.7,9,1.4951923076923077,-0.018289085545722727,-0.055880238772384905,-0.15603799185888734,-0.020058997050147465
2018-09-19,Cat A (Cars up to 1600cc and 97kW),1664,28000,2059,1655,316501.0,2887.0,3886.0,97.569,99.033,102.737,-1.3,-0.2,1.7,9,1.2373798076923077,0.0,-0.0731239034724751,-0.172427652733119,-0.0036122817579771205
2018-10-03,Cat A (Cars up to 1600cc and 97kW),1668,28457,2059,1665,315863.0,3018.0,3656.0,96.819,99.098,104.58,-0.8,0.1,1.8,10,1.234412470023981,0.0024038461538462563,0.016321428571428598,0.0,0.0060422960725075026
2018-10-17,Cat A (Cars up to 1600cc and 97kW),1674,25556,1811,1672,315863.0,3018.0,3656.0,96.819,99.098,104.58,-0.8,0.1,1.8,10,1.0818399044205496,0.003597122302158251,-0.1019432828478054,-0.12044681884409902,0.004204204204204309
2018-11-08,Cat A (Cars up to 1600cc and 97kW),1819,28199,2849,1757,315229.0,3238.0,3872.0,96.824,98.304,100.937,0.0,-0.8,-3.5,11,1.566245189664651,0.08661887694145753,0.10341994052277359,0.5731639977912755,0.05083732057416257
2018-11-21,Cat A (Cars up to 1600cc and 97kW),1818,25000,2231,1744,315229.0,3238.0,3872.0,96.824,98.304,100.937,0.0,-0.8,-3.5,11,1.2271727172717273,-0.0005497526113249496,-0.11344373913968575,-0.2169182169182169,-0.007398975526465512
2018-12-05,Cat A (Cars up to 1600cc and 97kW),1878,23568,2177,1878,314694.0,2930.0,3465.0,96.669,98.111,97.274,-0.2,-0.2,-3.6,12,1.1592119275825346,0.03300330033003296,-0.05728,-0.024204392649036288,0.076834862385321
2018-12-19,Cat A (Cars up to 1600cc and 97kW),1890,25501,2729,1887,314694.0,2930.0,3465.0,96.669,98.111,97.274,-0.2,-0.2,-3.6,12,1.4439153439153438,0.006389776357827559,0.08201799049558733,0.2535599448782728,0.004792332268370503
2019-01-09,Cat A (Cars up to 1600cc and 97kW),1815,25920,2707,1804,315367.0,4111.0,3438.0,95.923,98.055,96.369,-0.8,-0.1,-0.9,1,1.4914600550964188,-0.03968253968253965,0.016430728206737077,-0.008061561011359464,-0.04398516163222044
2019-01-23,Cat A (Cars up to 1600cc and 97kW),1818,26170,2864,1818,315367.0,4111.0,3438.0,95.923,98.055,96.369,-0.8,-0.1,-0.9,1,1.5753575357535754,0.0016528925619834212,0.009645061728394966,0.05799778352419649,0.0077605321507761005
2019-02-08,Cat A (Cars up to 1600cc and 97kW),1662,25689,2371,1653,315205.0,2408.0,2570.0,96.834,98.621,96.608,0.9,0.6,0.2,2,1.4265944645006017,-0.08580858085808585,-0.018379824226213204,-0.17213687150837986,-0.0907590759075908
2019-02-20,Cat A (Cars up to 1600cc and 97kW),1650,26301,2261,1650,315205.0,2408.0,2570.0,96.834,98.621,96.608,0.9,0.6,0.2,2,1.3703030303030304,-0.0072202166064981865,0.023823426369263156,-0.046393926613243375,-0.001814882032667886
2019-03-06,Cat A (Cars up to 1600cc and 97kW),1659,26309,2213,1653,315301.0,3573.0,3477.0,97.971,98.892,98.462,1.2,0.3,1.9,3,1.3339361060880048,0.005454545454545379,0.00030417094407053646,-0.02122954444935865,0.0018181818181817189
2019-03-20,Cat A (Cars up to 1600cc and 97kW),1650,26659,2204,1647,315301.0,3573.0,3477.0,97.971,98.892,98.462,1.2,0.3,1.9,3,1.3357575757575757,-0.005424954792043413,0.01330343228552966,-0.004066877541798464,-0.003629764065335772
2019-04-03,Cat A (Cars up to 1600cc and 97kW),1656,29159,2338,1650,316497.0,3920.0,2724.0,102.714,101.316,100.91,4.8,2.5,2.5,4,1.4118357487922706,0.0036363636363636598,0.09377696087625198,0.060798548094373794,0.0018214936247722413
2019-04-17,Cat A (Cars up to 1600cc and 97kW),1653,33199,2249,1603,316497.0,3920.0,2724.0,102.714,101.316,100.91,4.8,2.5,2.5,4,1.3605565638233514,-0.0018115942028985588,0.13855070475667897,-0.038066723695466265,-0.028484848484848446
2019-05-08,Cat A (Cars up to 1600cc and 97kW),1431,36704,1988,1431,317748.0,3567.0,2316.0,103.231,101.517,102.038,0.5,0.2,1.1,5,1.3892382948986723,-0.1343012704174229,0.10557546914063676,-0.11605157847932412,-0.10729881472239555
2019-05-23,Cat A (Cars up to 1600cc and 97kW),1475,27000,1799,1475,317748.0,3567.0,2316.0,103.231,101.517,102.038,0.5,0.2,1.1,5,1.2196610169491526,0.030747728860936352,-0.26438535309503053,-0.09507042253521125,0.030747728860936352
2019-06-06,Cat A (Cars up to 1600cc and 97kW),1424,30009,1902,1417,318935.0,3188.0,2001.0,99.897,99.765,99.929,-3.2,-1.7,-2.1,6,1.3356741573033708,-0.03457627118644069,0.11144444444444446,0.05725403001667595,-0.03932203389830513
2019-06-19,Cat A (Cars up to 1600cc and 97kW),1424,26999,1742,1225,318935.0,3188.0,2001.0,99.897,99.765,99.929,-3.2,-1.7,-2.1,6,1.223314606741573,0.0,-0.10030324236062516,-0.0841219768664564,-0.13549752999294284
2019-07-03,Cat A (Cars up to 1600cc and 97kW),1431,28589,1795,1428,320143.0,3658.0,2450.0,98.902,99.328,99.526,-1.0,-0.4,-0.4,7,1.254367575122292,0.004915730337078594,0.05889107003963101,0.030424799081515408,0.1657142857142857
2019-07-17,Cat A (Cars up to 1600cc and 97kW),1623,26667,1902,1617,320143.0,3658.0,2450.0,98.902,99.328,99.526,-1.0,-0.4,-0.4,7,1.1719038817005545,0.1341719077568133,-0.06722865437755776,0.059610027855153236,0.13235294117647056
2019-08-07,Cat A (Cars up to 1600cc and 97kW),1059,32725,2023,1059,320357.0,2390.0,2176.0,101.103,100.437,99.463,2.2,1.1,-0.1,8,1.9102927289896128,-0.3475046210720887,0.2271721603479957,0.06361724500525767,-0.3450834879406308
2019-08-21,Cat A (Cars up to 1600cc and 97kW),1062,31917,1725,1062,320357.0,2390.0,2176.0,101.103,100.437,99.463,2.2,1.1,-0.1,8,1.6242937853107344,0.0028328611898016387,-0.02469060351413288,-0.1473059812160158,0.0028328611898016387
2019-09-04,Cat A (Cars up to 1600cc and 97kW),1056,31783,1656,1056,320778.0,2567.0,2146.0,100.17,99.847,100.412,-0.9,-0.6,1.0,9,1.5681818181818181,-0.005649717514124242,-0.004198389572954819,-0.040000000000000036,-0.005649717514124242
2019-09-18,Cat A (Cars up to 1600cc and 97kW),1056,31759,1453,1053,320778.0,2567.0,2146.0,100.17,99.847,100.412,-0.9,-0.6,1.0,9,1.3759469696969697,0.0,-0.0007551206619891282,-0.12258454106280192,-0.0028409090909090606
2019-10-09,Cat A (Cars up to 1600cc and 97kW),1057,34001,1659,1033,320788.0,2202.0,2192.0,101.653,100.689,101.102,1.5,0.8,0.7,10,1.5695364238410596,0.0009469696969697239,0.07059416228470661,0.14177563661390225,-0.018993352326685642
2019-10-23,Cat A (Cars up to 1600cc and 97kW),1060,32309,1467,1056,320788.0,2202.0,2192.0,101.653,100.689,101.102,1.5,0.8,0.7,10,1.3839622641509435,0.002838221381267658,-0.049763242257580664,-0.11573236889692584,0.022265246853823806
2019-11-06,Cat A (Cars up to 1600cc and 97kW),1043,30000,1302,1031,321092.0,2447.0,2143.0,100.978,100.427,101.891,-0.7,-0.3,0.8,11,1.2483221476510067,-0.016037735849056656,-0.07146615494134756,-0.11247443762781184,-0.02367424242424243
2019-11-20,Cat A (Cars up to 1600cc and 97kW),1023,32000,1468,1012,321092.0,2447.0,2143.0,100.978,100.427,101.891,-0.7,-0.3,0.8,11,1.4349951124144673,-0.019175455417066112,0.06666666666666665,0.12749615975422435,-0.018428709990300662
2019-12-04,Cat A (Cars up to 1600cc and 97kW),1030,33009,1386,1013,321103.0,2156.0,2145.0,100.621,101.106,103.289,-0.4,0.7,1.4,12,1.345631067961165,0.006842619745845546,0.03153125000000001,-0.05585831062670299,0.000988142292490224
2019-12-18,Cat A (Cars up to 1600cc and 97kW),1029,32889,1256,1013,321103.0,2156.0,2145.0,100.621,101.106,103.289,-0.4,0.7,1.4,12,1.2206025267249756,-0.000970873786407811,-0.0036353721712260034,-0.09379509379509376,0.0
2020-01-08,Cat A (Cars up to 1600cc and 97kW),1035,35320,1450,1026,321024.0,2160.0,2239.0,101.27,102.14,103.248,0.6,1.0,0.0,1,1.4009661835748792,0.005830903790087438,0.07391529082672021,0.15445859872611467,0.012833168805528095
2020-01-22,Cat A (Cars up to 1600cc and 97kW),1034,35010,1390,1025,321024.0,2160.0,2239.0,101.27,102.14,103.248,0.6,1.0,0.0,1,1.3442940038684719,-0.0009661835748792091,-0.008776896942242374,-0.04137931034482756,-0.0009746588693957392
2020-02-05,Cat A (Cars up to 1600cc and 97kW),982,30010,1204,977,321274.0,2028.0,1778.0,99.1,100.317,101.208,-2.1,-1.8,-2.0,2,1.2260692464358451,-0.05029013539651839,-0.1428163381890888,-0.13381294964028778,-0.04682926829268297
2020-02-19,Cat A (Cars up to 1600cc and 97kW),982,32999,1564,973,321274.0,2028.0,1778.0,99.1,100.317,101.208,-2.1,-1.8,-2.0,2,1.5926680244399185,0.0,0.0996001332889036,0.2990033222591362,-0.004094165813715467
2020-03-04,Cat A (Cars up to 1600cc and 97kW),978,32699,1436,973,321127.0,2250.0,2397.0,98.463,98.972,96.123,-0.6,-1.3,-5.0,3,1.4683026584867076,-0.004073319755600768,-0.009091184581350942,-0.0818414322250639,0.0
2020-03-18,Cat A (Cars up to 1600cc and 97kW),982,31210,1421,962,321127.0,2250.0,2397.0,98.463,98.972,96.123,-0.6,-1.3,-5.0,3,1.4470468431771895,0.004089979550102152,-0.04553656075109336,-0.010445682451253435,-0.01130524152106882
2020-07-08,Cat A (Cars up to 1600cc and 97kW),1289,33520,3061,1286,317417.0,1909.0,1697.0,99.782,97.981,89.524,2.2,1.3,0.6,7,2.374709076803724,0.31262729124236244,0.07401473886574816,1.1541168191414495,0.3367983367983367
2020-07-22,Cat A (Cars up to 1600cc and 97kW),1304,32699,2485,1290,317417.0,1909.0,1697.0,99.782,97.981,89.524,2.2,1.3,0.6,7,1.905674846625767,0.011636927851047307,-0.024492840095465374,-0.1881737994119569,0.0031104199066873672
2020-08-05,Cat A (Cars up to 1600cc and 97kW),1022,33000,2047,1007,317944.0,2277.0,1750.0,101.553,98.966,89.504,1.8,1.0,0.0,8,2.00293542074364,-0.21625766871165641,0.009205174470167332,-0.17625754527162973,-0.2193798449612403
2020-08-19,Cat A (Cars up to 1600cc and 97kW),1034,35710,2099,1019,317944.0,2277.0,1750.0,101.553,98.966,89.504,1.8,1.0,0.0,8,2.029980657640232,0.011741682974559797,0.08212121212121204,0.02540302882266743,0.011916583912611634
