date,category,quota,price,total_bids,success_bids,population,registration,deregistration,cpi_car,cpi_transport,cpi_petrol,cpi_car_pct_change,cpi_transport_pct_change,cpi_petrol_pct_change,month,bid_quota_ratio,quota_pct_change,price_pct_change,total_bids_pct_change,success_bids_pct_change
2016-05-05,Cat B (Cars above 1600cc or 97kW),1462,51010,2435,1454,279793.0,3295.0,2957.0,103.31,96.033,84.434,0.4,0.3,1.8,5,1.6655266757865936,-0.3408476104598738,0.06517154252542334,-0.2933836331979106,-0.3441587731168245
2016-05-18,Cat A (Cars up to 1600cc and 97kW),2217,47020,3227,2182,318588.0,4910.0,4493.0,103.31,96.033,84.434,0.4,0.3,1.8,5,1.455570590888588,0.5164158686730507,-0.07821995687120176,0.3252566735112936,0.5006877579092159
2016-05-18,Cat B (Cars above 1600cc or 97kW),1537,49156,2322,1536,279793.0,3295.0,2957.0,103.31,96.033,84.434,0.4,0.3,1.8,5,1.5107351984385167,-0.30672079386558415,0.045427477669077065,-0.2804462348930895,-0.2960586617781852
2016-06-08,Cat A (Cars up to 1600cc and 97kW),2218,53694,4545,2213,319371.0,4847.0,4064.0,106.314,97.354,86.454,2.9,1.4,2.4,6,2.0491433724075745,0.44307091737150284,0.0923183334689559,0.9573643410852712,0.44075520833333326
2016-06-08,Cat B (Cars above 1600cc or 97kW),1470,56000,3436,1463,280335.0,3254.0,2712.0,106.314,97.354,86.454,2.9,1.4,2.4,6,2.3374149659863948,-0.3372407574391344,0.042947070436175405,-0.244004400440044,-0.3389064618165386
2016-06-22,Cat B (Cars above 1600cc or 97kW),1463,57010,2914,1462,280335.0,3254.0,2712.0,106.314,97.354,86.454,2.9,1.4,2.4,6,1.9917976760082023,-0.004761904761904745,0.018035714285714377,-0.15192083818393476,-0.0006835269993165083
2016-06-22,Cat A (Cars up to 1600cc and 97kW),2252,55200,3957,2197,319371.0,4847.0,4064.0,106.314,97.354,86.454,2.9,1.4,2.4,6,1.7571047957371226,0.5393028024606972,-0.03174881599719348,0.3579272477693891,0.5027359781121752
2016-07-07,Cat B (Cars above 1600cc or 97kW),1469,56089,2547,1469,280727.0,3044.0,2652.0,106.265,97.241,85.7,0.0,-0.1,-0.9,7,1.7338325391422738,-0.3476909413854352,0.016105072463768133,-0.356330553449583,-0.33136094674556216
2016-07-07,Cat A (Cars up to 1600cc and 97kW),2222,52301,3194,2212,318986.0,3859.0,4244.0,106.265,97.241,85.7,0.0,-0.1,-0.9,7,1.4374437443744374,0.5125936010891763,-0.06753552389951689,0.2540243423635651,0.505786249149081
2016-07-20,Cat B (Cars above 1600cc or 97kW),1463,57508,2439,1463,280727.0,3044.0,2652.0,106.265,97.241,85.7,0.0,-0.1,-0.9,7,1.6671223513328777,-0.34158415841584155,0.0995583258446302,-0.23638071383844705,-0.3386075949367089
2016-07-20,Cat A (Cars up to 1600cc and 97kW),2272,53000,3195,2246,318986.0,3859.0,4244.0,106.265,97.241,85.7,0.0,-0.1,-0.9,7,1.40625,0.5529733424470267,-0.07838909369131253,0.30996309963099633,0.5352016404647983
2016-08-03,Cat B (Cars above 1600cc or 97kW),1336,57903,2156,1300,280950.0,2889.0,2666.0,105.94,98.037,84.54,-0.3,0.8,-1.4,8,1.6137724550898203,-0.4119718309859155,0.09250943396226408,-0.3251956181533646,-0.42119323241317896
2016-08-03,Cat A (Cars up to 1600cc and 97kW),2018,52503,2712,1959,319188.0,4229.0,4027.0,105.94,98.037,84.54,-0.3,0.8,-1.4,8,1.3439048562933598,0.5104790419161678,-0.09325941661053827,0.2578849721706864,0.506923076923077
2016-08-17,Cat A (Cars up to 1600cc and 97kW),2034,53334,2803,2034,319188.0,4229.0,4027.0,105.94,98.037,84.54,-0.3,0.8,-1.4,8,1.3780727630285152,0.007928642220019766,0.01582766699045779,0.03355457227138636,0.038284839203675425
2016-08-17,Cat B (Cars above 1600cc or 97kW),1336,56500,2088,1334,280950.0,2889.0,2666.0,105.94,98.037,84.54,-0.3,0.8,-1.4,8,1.562874251497006,-0.34316617502458213,0.05936175797802523,-0.2550838387442026,-0.344149459193707
2016-09-07,Cat B (Cars above 1600cc or 97kW),1372,57002,2183,1358,281624.0,3430.0,2756.0,105.25,98.143,86.494,-0.7,0.1,2.3,9,1.5911078717201166,0.026946107784431073,0.008884955752212376,0.045498084291187846,0.01799100449775115
2016-09-07,Cat A (Cars up to 1600cc and 97kW),2067,51506,2739,2011,319876.0,4486.0,3798.0,105.25,98.143,86.494,-0.7,0.1,2.3,9,1.3251088534107403,0.5065597667638484,-0.09641766955545417,0.25469537333944103,0.4808541973490428
2016-09-21,Cat B (Cars above 1600cc or 97kW),1338,55501,2017,1334,281624.0,3430.0,2756.0,105.25,98.143,86.494,-0.7,0.1,2.3,9,1.507473841554559,-0.3526850507982583,0.07756377897720657,-0.2635998539612997,-0.33664843361511687
2016-09-21,Cat A (Cars up to 1600cc and 97kW),2008,50000,2610,1993,319876.0,4486.0,3798.0,105.25,98.143,86.494,-0.7,0.1,2.3,9,1.299800796812749,0.5007473841554559,-0.0991153312552927,0.29400099157164106,0.4940029985007497
2016-10-05,Cat B (Cars above 1600cc or 97kW),1350,53001,1785,1246,282260.0,3511.0,2875.0,104.961,98.52,88.99,-0.3,0.4,2.9,10,1.3222222222222222,-0.3276892430278885,0.06001999999999996,-0.3160919540229885,-0.37481184144505775
2016-10-05,Cat A (Cars up to 1600cc and 97kW),2064,51507,2938,1979,319648.0,4247.0,4475.0,104.961,98.52,88.99,-0.3,0.4,2.9,10,1.4234496124031009,0.528888888888889,-0.02818814739344544,0.64593837535014,0.588282504012841
2016-10-19,Cat B (Cars above 1600cc or 97kW),1340,56410,1768,1329,282260.0,3511.0,2875.0,104.961,98.52,88.99,-0.3,0.4,2.9,10,1.319402985074627,-0.35077519379844957,0.09519094492010804,-0.3982300884955752,-0.32844871147043964
2016-10-19,Cat A (Cars up to 1600cc and 97kW),2023,50991,2584,2021,319648.0,4247.0,4475.0,104.961,98.52,88.99,-0.3,0.4,2.9,10,1.2773109243697478,0.5097014925373133,-0.09606452756603434,0.46153846153846145,0.5206922498118887
2016-11-09,Cat B (Cars above 1600cc or 97kW),1347,56206,2012,1345,282950.0,3805.0,3115.0,104.907,98.53,89.517,-0.1,0.0,0.6,11,1.493689680772086,-0.3341571922886801,0.10227295012845405,-0.22136222910216719,-0.33448787728847107
2016-11-09,Cat A (Cars up to 1600cc and 97kW),1929,52668,2800,1929,318859.0,3674.0,4463.0,104.907,98.53,89.517,-0.1,0.0,0.6,11,1.4515292897874545,0.43207126948775065,-0.06294701633277588,0.39165009940357853,0.4342007434944237
2016-11-23,Cat A (Cars up to 1600cc and 97kW),1846,50951,2536,1846,318859.0,3674.0,4463.0,104.907,98.53,89.517,-0.1,0.0,0.6,11,1.3737811484290356,-0.043027475375842394,-0.032600440495177296,-0.0942857142857143,-0.043027475375842394
2016-11-23,Cat B (Cars above 1600cc or 97kW),1254,53001,1708,1253,282950.0,3805.0,3115.0,104.907,98.53,89.517,-0.1,0.0,0.6,11,1.3620414673046253,-0.3206933911159263,0.04023473533394828,-0.3264984227129337,-0.3212351029252438
2016-12-07,Cat A (Cars up to 1600cc and 97kW),1844,48000,2335,1812,318081.0,3735.0,4513.0,103.237,99.389,91.279,-1.6,0.9,2.0,12,1.2662689804772234,0.47049441786283897,-0.09435671025074999,0.3670960187353629,0.44612928970470866
2016-12-07,Cat B (Cars above 1600cc or 97kW),1245,46229,1494,1237,283137.0,3040.0,2853.0,103.237,99.389,91.279,-1.6,0.9,2.0,12,1.2,-0.32483731019522777,-0.03689583333333335,-0.36017130620985016,-0.3173289183222958
2016-12-21,Cat A (Cars up to 1600cc and 97kW),1844,49751,2554,1843,318081.0,3735.0,4513.0,103.237,99.389,91.279,-1.6,0.9,2.0,12,1.3850325379609545,0.48112449799196777,0.07618594388803568,0.7095046854082998,0.48989490703314464
2016-12-21,Cat B (Cars above 1600cc or 97kW),1244,51109,2052,1242,283137.0,3040.0,2853.0,103.237,99.389,91.279,-1.6,0.9,2.0,12,1.6495176848874598,-0.32537960954446854,0.02729593375007533,-0.19655442443226312,-0.32609875203472594
2017-01-05,Cat B (Cars above 1600cc or 97kW),1252,53106,1835,1243,284056.0,3835.0,2916.0,104.596,99.526,91.938,1.3,0.1,0.7,1,1.4656549520766773,0.006430868167202508,0.039073353029799085,-0.1057504873294347,0.0008051529790660261
2017-01-05,Cat A (Cars up to 1600cc and 97kW),1877,50101,2260,1870,317387.0,3695.0,4389.0,104.596,99.526,91.938,1.3,0.1,0.7,1,1.2040490143846563,0.49920127795527147,-0.056584943320905357,0.2316076294277929,0.5044247787610618
2017-01-18,Cat B (Cars above 1600cc or 97kW),1246,52807,1967,1226,284056.0,3835.0,2916.0,104.596,99.526,91.938,1.3,0.1,0.7,1,1.5786516853932584,-0.336174746936601,0.05401089798606806,-0.129646017699115,-0.3443850267379679
2017-01-18,Cat A (Cars up to 1600cc and 97kW),1846,50889,2437,1766,317387.0,3695.0,4389.0,104.596,99.526,91.938,1.3,0.1,0.7,1,1.3201516793066088,0.4815409309791332,-0.03632094229931637,0.23894255210981186,0.44045676998368677
2017-02-08,Cat B (Cars above 1600cc or 97kW),1366,48209,1783,1352,283987.0,2501.0,2570.0,103.159,99.378,93.555,-1.4,-0.1,1.8,2,1.3052708638360175,-0.26002166847237274,-0.052663640472400686,-0.2683627410750923,-0.23442808607021515
2017-02-08,Cat A (Cars up to 1600cc and 97kW),2060,48401,2691,2051,317446.0,3647.0,3588.0,103.159,99.378,93.555,-1.4,-0.1,1.8,2,1.3063106796116506,0.5080527086383602,0.003982658839635667,0.5092540661805944,0.5170118343195267
2017-02-24,Cat B (Cars above 1600cc or 97kW),1377,50621,2126,1377,283987.0,2501.0,2570.0,103.159,99.378,93.555,-1.4,-0.1,1.8,2,1.543936092955701,-0.33155339805825246,0.045866820933451846,-0.20995912300260122,-0.32862018527547543
2017-02-24,Cat A (Cars up to 1600cc and 97kW),2133,49430,2926,2089,317446.0,3647.0,3588.0,103.159,99.378,93.555,-1.4,-0.1,1.8,2,1.3717768401312704,0.5490196078431373,-0.023527784911400396,0.3762935089369708,0.5170660856935367
2017-03-15,Cat A (Cars up to 1600cc and 97kW),2061,50789,3190,2045,317684.0,4666.0,4428.0,104.601,99.854,92.82,1.4,0.5,-0.8,3,1.5477923338185346,-0.03375527426160341,0.027493425045518993,0.09022556390977443,-0.02106270943034949
2017-03-15,Cat B (Cars above 1600cc or 97kW),1371,53300,2298,1368,284807.0,3927.0,3107.0,104.601,99.854,92.82,1.4,0.5,-0.8,3,1.676148796498906,-0.3347889374090247,0.04943983933528906,-0.27962382445141065,-0.33105134474327624
2017-03-29,Cat B (Cars above 1600cc or 97kW),1357,54000,2081,1345,284807.0,3927.0,3107.0,104.601,99.854,92.82,1.4,0.5,-0.8,3,1.5335298452468682,-0.010211524434719177,0.013133208255159401,-0.09442993907745867,-0.016812865497076057
2017-03-29,Cat A (Cars up to 1600cc and 97kW),2096,51765,2961,2096,317684.0,4666.0,4428.0,104.601,99.854,92.82,1.4,0.5,-0.8,3,1.4126908396946565,0.5445836403831983,-0.04138888888888892,0.4228736184526669,0.558364312267658
2017-04-12,Cat B (Cars above 1600cc or 97kW),1360,54405,1970,1360,285336.0,3114.0,2585.0,105.732,100.239,92.907,1.1,0.4,0.1,4,1.4485294117647058,-0.35114503816793896,0.05099971022891925,-0.33468422830124955,-0.35114503816793896
2017-04-12,Cat A (Cars up to 1600cc and 97kW),2068,52000,2486,2061,317442.0,3672.0,3914.0,105.732,100.239,92.907,1.1,0.4,0.1,4,1.202127659574468,0.5205882352941176,-0.044205495818399054,0.26192893401015227,0.5154411764705882
2017-04-26,Cat B (Cars above 1600cc or 97kW),1369,54406,2000,1365,285336.0,3114.0,2585.0,105.732,100.239,92.907,1.1,0.4,0.1,4,1.4609203798392987,-0.3380077369439072,0.04626923076923073,-0.19549477071600962,-0.3377001455604076
2017-04-26,Cat A (Cars up to 1600cc and 97kW),2052,51600,2442,2030,317442.0,3672.0,3914.0,105.732,100.239,92.907,1.1,0.4,0.1,4,1.1900584795321638,0.49890430971512045,-0.051575193912436146,0.22100000000000009,0.4871794871794872
2017-05-11,Cat B (Cars above 1600cc or 97kW),1320,55414,1996,1316,286307.0,3933.0,2962.0,105.204,99.655,92.692,-0.5,-0.6,-0.2,5,1.5121212121212122,-0.35672514619883045,0.07391472868217064,-0.18263718263718265,-0.3517241379310345
2017-05-11,Cat A (Cars up to 1600cc and 97kW),1905,51106,2240,1905,317841.0,4473.0,4074.0,105.204,99.655,92.692,-0.5,-0.6,-0.2,5,1.1758530183727034,0.4431818181818181,-0.07774208683726136,0.12224448897795592,0.44756838905775087
2017-05-24,Cat B (Cars above 1600cc or 97kW),1325,53001,1725,1325,286307.0,3933.0,2962.0,105.204,99.655,92.692,-0.5,-0.6,-0.2,5,1.3018867924528301,-0.3044619422572179,0.03707979493601532,-0.2299107142857143,-0.3044619422572179
2017-05-24,Cat A (Cars up to 1600cc and 97kW),1920,46489,2601,1913,317841.0,4473.0,4074.0,105.204,99.655,92.692,-0.5,-0.6,-0.2,5,1.3546875,0.4490566037735848,-0.12286560630931487,0.5078260869565216,0.4437735849056603
2017-06-07,Cat B (Cars above 1600cc or 97kW),1325,50110,1582,1324,287549.0,4055.0,2813.0,103.201,99.103,92.127,-1.9,-0.6,-0.6,6,1.1939622641509433,-0.30989583333333337,0.07788939318978683,-0.3917723952326029,-0.3078933612127548
2017-06-07,Cat A (Cars up to 1600cc and 97kW),1898,45201,2245,1893,318144.0,4189.0,3886.0,103.201,99.103,92.127,-1.9,-0.6,-0.6,6,1.1828240252897788,0.4324528301886792,-0.09796447814807419,0.41908975979772434,0.4297583081570997
2017-06-21,Cat A (Cars up to 1600cc and 97kW),1906,42801,2302,1898,318144.0,4189.0,3886.0,103.201,99.103,92.127,-1.9,-0.6,-0.6,6,1.2077649527806926,0.004214963119072657,-0.05309617043870707,0.02538975501113594,0.002641310089804616
2017-06-21,Cat B (Cars above 1600cc or 97kW),1321,47501,1651,1320,287549.0,4055.0,2813.0,103.201,99.103,92.127,-1.9,-0.6,-0.6,6,1.2498107494322483,-0.3069254984260231,0.10981051844583067,-0.2827975673327541,-0.3045310853530031
2017-07-05,Cat A (Cars up to 1600cc and 97kW),1904,42801,2296,1902,318056.0,3674.0,3762.0,103.667,99.206,91.901,0.5,0.1,-0.2,7,1.2058823529411764,0.441332323996972,-0.09894528536241343,0.3906723198061781,0.4409090909090909
2017-07-05,Cat B (Cars above 1600cc or 97kW),1322,49802,1910,1321,288401.0,3847.0,2995.0,103.667,99.206,91.901,0.5,0.1,-0.2,7,1.4447806354009076,-0.30567226890756305,0.16357094460409805,-0.1681184668989547,-0.30546792849631965
2017-07-19,Cat A (Cars up to 1600cc and 97kW),1907,44002,2389,1905,318056.0,3674.0,3762.0,103.667,99.206,91.901,0.5,0.1,-0.2,7,1.2527530152071316,0.44251134644478074,-0.11646118629773905,0.250785340314136,0.4420893262679788
2017-07-19,Cat B (Cars above 1600cc or 97kW),1322,50001,1784,1314,288401.0,3847.0,2995.0,103.667,99.206,91.901,0.5,0.1,-0.2,7,1.3494704992435704,-0.30676455165180916,0.13633471205854275,-0.25324403516115535,-0.3102362204724409
2017-08-10,Cat B (Cars above 1600cc or 97kW),1286,53711,1978,1281,289426.0,3970.0,2945.0,104.285,99.444,92.983,0.6,0.2,1.2,8,1.5381026438569207,-0.027231467473525006,0.07419851602967942,0.108744394618834,-0.02511415525114158
2017-08-10,Cat A (Cars up to 1600cc and 97kW),1817,46778,2403,1812,318082.0,3746.0,3720.0,104.285,99.444,92.983,0.6,0.2,1.2,8,1.3225096312603193,0.41290824261275283,-0.12907970434361682,0.21486349848331643,0.41451990632318503
2017-08-23,Cat A (Cars up to 1600cc and 97kW),1817,42900,2148,1817,318082.0,3746.0,3720.0,104.285,99.444,92.983,0.6,0.2,1.2,8,1.182168409466153,0.0,-0.08290221899183381,-0.10611735330836458,0.0027593818984548157
2017-08-23,Cat B (Cars above 1600cc or 97kW),1293,51000,1683,1290,289426.0,3970.0,2945.0,104.285,99.444,92.983,0.6,0.2,1.2,8,1.3016241299303943,-0.2883874518436984,0.18881118881118875,-0.21648044692737434,-0.2900385250412768
2017-09-06,Cat A (Cars up to 1600cc and 97kW),1820,36001,2195,1806,317362.0,2775.0,3495.0,102.703,99.18,94.229,-1.5,-0.3,1.3,9,1.206043956043956,0.40757927300850727,-0.2940980392156862,0.30421865715983354,0.3999999999999999
2017-09-06,Cat B (Cars above 1600cc or 97kW),1290,49000,1704,1290,289533.0,3126.0,3019.0,102.703,99.18,94.229,-1.5,-0.3,1.3,9,1.3209302325581396,-0.2912087912087912,0.36107330351934674,-0.22369020501138948,-0.2857142857142857
2017-09-20,Cat B (Cars above 1600cc or 97kW),1288,49189,1859,1288,289533.0,3126.0,3019.0,102.703,99.18,94.229,-1.5,-0.3,1.3,9,1.4433229813664596,-0.0015503875968991832,0.0038571428571427813,0.090962441314554,-0.0015503875968991832
2017-09-20,Cat A (Cars up to 1600cc and 97kW),1815,42902,3469,1815,317362.0,2775.0,3495.0,102.703,99.18,94.229,-1.5,-0.3,1.3,9,1.9112947658402204,0.4091614906832297,-0.1278131289515949,0.8660570199031739,0.4091614906832297
2017-10-04,Cat B (Cars above 1600cc or 97kW),1285,48109,1646,1284,290208.0,3730.0,3055.0,103.495,99.637,95.252,0.8,0.5,1.1,10,1.2809338521400777,-0.2920110192837465,0.12136963311733728,-0.5255116748342461,-0.2925619834710744
2017-10-04,Cat A (Cars up to 1600cc and 97kW),1829,41761,2808,1827,317224.0,3416.0,3554.0,103.495,99.637,95.252,0.8,0.5,1.1,10,1.5352651722252597,0.4233463035019456,-0.13195036271799454,0.7059538274605104,0.4228971962616823
2017-10-19,Cat B (Cars above 1600cc or 97kW),1285,49996,1718,1277,290208.0,3730.0,3055.0,103.495,99.637,95.252,0.8,0.5,1.1,10,1.336964980544747,-0.29743028977583374,0.19719355379421,-0.38817663817663817,-0.30103995621237
2017-10-19,Cat A (Cars up to 1600cc and 97kW),1815,41617,2391,1809,317224.0,3416.0,3554.0,103.495,99.637,95.252,0.8,0.5,1.1,10,1.3173553719008264,0.41245136186770437,-0.16759340747259777,0.3917345750873109,0.41660140955364144
2017-11-08,Cat A (Cars up to 1600cc and 97kW),1683,47112,3430,1683,317607.0,3754.0,3371.0,106.417,101.085,97.234,2.8,1.5,2.1,11,2.038027332144979,-0.07272727272727275,0.13203738856717218,0.43454621497281476,-0.06965174129353235
2017-11-08,Cat B (Cars above 1600cc or 97kW),1376,57414,2515,1375,291182.0,3913.0,2939.0,106.417,101.085,97.234,2.8,1.5,2.1,11,1.8277616279069768,-0.18241235888294716,0.21867040244523683,-0.26676384839650147,-0.18300653594771243
2017-11-22,Cat B (Cars above 1600cc or 97kW),1383,57390,2173,1383,291182.0,3913.0,2939.0,106.417,101.085,97.234,2.8,1.5,2.1,11,1.5712219812002892,0.005087209302325535,-0.0004180165116521861,-0.1359840954274354,0.005818181818181722
2017-11-22,Cat A (Cars up to 1600cc and 97kW),1686,46791,2721,1679,317607.0,3754.0,3371.0,106.417,101.085,97.234,2.8,1.5,2.1,11,1.613879003558719,0.2190889370932756,-0.18468374281233668,0.2521859180855959,0.21402747650036158
2017-12-06,Cat B (Cars above 1600cc or 97kW),1375,53711,1805,1375,293669.0,5748.0,3261.0,104.859,100.761,96.435,-1.5,-0.3,-0.8,12,1.3127272727272727,-0.1844602609727165,0.14789168857258872,-0.33664094083057694,-0.18106015485407978
2017-12-06,Cat A (Cars up to 1600cc and 97kW),1680,42339,2158,1667,318536.0,4369.0,3440.0,104.859,100.761,96.435,-1.5,-0.3,-0.8,12,1.2845238095238096,0.22181818181818191,-0.21172571726461986,0.19556786703601103,0.2123636363636363
2017-12-20,Cat B (Cars above 1600cc or 97kW),1374,47002,1634,1367,293669.0,5748.0,3261.0,104.859,100.761,96.435,-1.5,-0.3,-0.8,12,1.1892285298398835,-0.18214285714285716,0.11013486383712423,-0.2428174235403151,-0.17996400719856032
2017-12-20,Cat A (Cars up to 1600cc and 97kW),1687,38200,1970,1654,318536.0,4369.0,3440.0,104.859,100.761,96.435,-1.5,-0.3,-0.8,12,1.167753408417309,0.22780203784570596,-0.1872686268669418,0.2056303549571603,0.2099487929773225
2018-01-04,Cat A (Cars up to 1600cc and 97kW),1693,41400,2264,1693,318282.0,3524.0,3778.0,103.324,100.244,97.764,-1.5,-0.5,1.4,1,1.3372711163614885,0.003556609365737984,0.08376963350785349,0.14923857868020307,0.023579201934703642
2018-01-04,Cat B (Cars above 1600cc or 97kW),1374,45289,1811,1368,292470.0,2045.0,3244.0,103.324,100.244,97.764,-1.5,-0.5,1.4,1,1.3180494905385736,-0.18842291789722387,0.0939371980676329,-0.20008833922261482,-0.19196692262256354
2018-01-17,Cat B (Cars above 1600cc or 97kW),1381,42661,1654,1380,292470.0,2045.0,3244.0,103.324,100.244,97.764,-1.5,-0.5,1.4,1,1.1976828385228095,0.005094614264919972,-0.058027335556095294,-0.08669243511871894,0.00877192982456143
2018-01-17,Cat A (Cars up to 1600cc and 97kW),1713,36890,1938,1708,318282.0,3524.0,3778.0,103.324,100.244,97.764,-1.5,-0.5,1.4,1,1.1313485113835378,0.2404055032585084,-0.1352757788143738,0.17170495767835559,0.2376811594202899
2018-02-07,Cat A (Cars up to 1600cc and 97kW),1557,40000,2389,1534,318492.0,2668.0,2458.0,101.566,100.011,97.71,-1.7,-0.2,-0.1,2,1.5343609505459217,-0.09106830122591947,0.08430468961778259,0.2327141382868938,-0.10187353629976581
2018-02-07,Cat B (Cars above 1600cc or 97kW),1396,42322,1831,1396,292773.0,2541.0,2238.0,101.566,100.011,97.71,-1.7,-0.2,-0.1,2,1.3116045845272206,-0.10340398201669876,0.058049999999999935,-0.2335705316031812,-0.08996088657105605
2018-02-21,Cat A (Cars up to 1600cc and 97kW),1562,36810,2073,1561,318492.0,2668.0,2458.0,101.566,100.011,97.71,-1.7,-0.2,-0.1,2,1.327144686299616,0.11891117478510038,-0.1302395917017154,0.13216821409066082,0.11819484240687683
2018-02-21,Cat B (Cars above 1600cc or 97kW),1391,39000,1744,1379,292773.0,2541.0,2238.0,101.566,100.011,97.71,-1.7,-0.2,-0.1,2,1.2537742631200575,-0.10947503201024322,0.059494702526487364,-0.15870718765074776,-0.11659192825112108
2018-03-07,Cat A (Cars up to 1600cc and 97kW),1580,38830,2405,1572,318856.0,3674.0,3310.0,100.712,99.348,97.343,-0.8,-0.7,-0.4,3,1.5221518987341771,0.13587347232207048,-0.004358974358974366,0.3790137614678899,0.1399564902102972
2018-03-07,Cat B (Cars above 1600cc or 97kW),1390,39001,1731,1390,293043.0,3313.0,3043.0,100.712,99.348,97.343,-0.8,-0.7,-0.4,3,1.2453237410071942,-0.120253164556962,0.0044038114859643596,-0.28024948024948027,-0.11577608142493634
2018-03-21,Cat B (Cars above 1600cc or 97kW),1402,37010,1639,1374,293043.0,3313.0,3043.0,100.712,99.348,97.343,-0.8,-0.7,-0.4,3,1.1690442225392297,0.008633093525179936,-0.051049973077613386,-0.053148469093009854,-0.01151079136690647
2018-03-21,Cat A (Cars up to 1600cc and 97kW),1559,38000,2117,1551,318856.0,3674.0,3310.0,100.712,99.348,97.343,-0.8,-0.7,-0.4,3,1.3579217447081462,0.11198288159771752,0.02674952715482304,0.291641244661379,0.12882096069868987
2018-04-04,Cat A (Cars up to 1600cc and 97kW),1566,37000,1888,1564,318594.0,3342.0,3604.0,100.257,99.498,98.448,-0.5,0.2,1.1,4,1.2056194125159643,0.004490057729313657,-0.02631578947368418,-0.10817194142654696,0.008381689232753065
2018-04-04,Cat B (Cars above 1600cc or 97kW),1389,37605,1689,1388,293875.0,3615.0,2783.0,100.257,99.498,98.448,-0.5,0.2,1.1,4,1.2159827213822894,-0.1130268199233716,0.01635135135135135,-0.10540254237288138,-0.11253196930946296
2018-04-18,Cat B (Cars above 1600cc or 97kW),1417,37330,1919,1414,293875.0,3615.0,2783.0,100.257,99.498,98.448,-0.5,0.2,1.1,4,1.3542695836273817,0.02015838732901365,-0.0073128573328015145,0.13617525162818245,0.018731988472622474
2018-04-18,Cat A (Cars up to 1600cc and 97kW),1566,38510,2027,1566,318594.0,3342.0,3604.0,100.257,99.498,98.448,-0.5,0.2,1.1,4,1.2943805874840357,0.10515172900493996,0.031609965175461996,0.05627931214174042,0.10749646393210743
2018-05-09,Cat A (Cars up to 1600cc and 97kW),1435,38941,1836,1428,318830.0,3889.0,3653.0,100.397,99.691,100.104,0.1,0.2,1.7,5,1.2794425087108015,-0.08365261813537672,0.0111918982082575,-0.09422792303897387,-0.08812260536398464
2018-05-09,Cat B (Cars above 1600cc or 97kW),1280,38501,2155,1267,294525.0,3523.0,2873.0,100.397,99.691,100.104,0.1,0.2,1.7,5,1.68359375,-0.10801393728222997,-0.011299144860173027,0.17374727668845313,-0.11274509803921573
2018-05-23,Cat A (Cars up to 1600cc and 97kW),1434,38001,1805,1422,318830.0,3889.0,3653.0,100.397,99.691,100.104,0.1,0.2,1.7,5,1.2587168758716876,0.12031250000000004,-0.012986675670761838,-0.16241299303944312,0.12233622730860305
2018-05-23,Cat B (Cars above 1600cc or 97kW),1283,37989,1915,1247,294525.0,3523.0,2873.0,100.397,99.691,100.104,0.1,0.2,1.7,5,1.4925954793452845,-0.10529986052998608,-0.00031578116365360565,0.06094182825484773,-0.12306610407876228
2018-06-06,Cat B (Cars above 1600cc or 97kW),1293,36000,1727,1285,296296.0,4528.0,2757.0,99.015,99.366,100.459,-1.4,-0.3,0.4,6,1.3356535189481826,0.0077942322681214815,-0.05235726131248519,-0.09817232375979112,0.030473135525260542
2018-06-06,Cat A (Cars up to 1600cc and 97kW),1441,36426,1696,1440,320934.0,5927.0,3823.0,99.015,99.366,100.459,-1.4,-0.3,0.4,6,1.1769604441360166,0.11446249033255995,0.011833333333333362,-0.017950202663578496,0.12062256809338523
2018-06-20,Cat B (Cars above 1600cc or 97kW),1316,33900,1729,1311,296296.0,4528.0,2757.0,99.015,99.366,100.459,-1.4,-0.3,0.4,6,1.3138297872340425,-0.0867453157529493,-0.06934607148739913,0.019457547169811296,-0.08958333333333335
2018-06-20,Cat A (Cars up to 1600cc and 97kW),1446,34110,1818,1437,320934.0,5927.0,3823.0,99.015,99.366,100.459,-1.4,-0.3,0.4,6,1.2572614107883817,0.09878419452887544,0.006194690265486802,0.05147484094852506,0.09610983981693355
2018-07-04,Cat A (Cars up to 1600cc and 97kW),1435,25000,1626,1427,318780.0,2059.0,4213.0,97.749,98.893,100.605,-1.3,-0.5,0.1,7,1.1331010452961672,-0.007607192254495132,-0.26707710348871294,-0.10561056105610556,-0.00695894224077942
2018-07-04,Cat B (Cars above 1600cc or 97kW),1288,31000,1637,1288,296587.0,3207.0,2916.0,97.749,98.893,100.605,-1.3,-0.5,0.1,7,1.2709627329192548,-0.10243902439024388,0.24,0.006765067650676526,-0.09740714786264892
2018-07-18,Cat A (Cars up to 1600cc and 97kW),1443,32699,3100,1412,318780.0,2059.0,4213.0,97.749,98.893,100.605,-1.3,-0.5,0.1,7,2.1483021483021485,0.12034161490683237,0.054806451612903206,0.8937080024434942,0.09627329192546585
2018-07-18,Cat B (Cars above 1600cc or 97kW),1285,32551,1919,1278,296587.0,3207.0,2916.0,97.749,98.893,100.605,-1.3,-0.5,0.1,7,1.4933852140077821,-0.10949410949410954,-0.004526132297623775,-0.3809677419354839,-0.0949008498583569
2018-08-08,Cat A (Cars up to 1600cc and 97kW),1672,33798,3633,1672,317500.0,2721.0,4001.0,98.891,99.218,101.011,1.2,0.3,0.4,8,2.172846889952153,0.3011673151750973,0.03830911492734468,0.8931735278791038,0.3082942097026604
